app_id,app_name,count
269670,BADLAND: Game of the Year Edition,199
508600,ROD: Revolt Of Defense,199
323720,Decay - The Mare,198
70900,Star Ruler,198
3540,Peggle Nights,198
111400,Bunch Of Heroes,198
19200,Tank Universal,198
317040,Strife: Veteran Edition,198
269310,Infectonator : Survivors,197
402430,Out of the Park Baseball 17,197
355530,Last Word,197
314250,Jet Gunner,197
538100,Feel The Snow,197
238890,Skyward Collapse,196
286140,Eidolon,196
394120,Atom Universe,196
400660,Reverse Crawl,196
305940,Project AURA,196
16810,Sid Meier's Civilization IV: Colonization,196
287120,Ionball 2 : Ionstorm,196
296050,Battlepaths,196
226560,Escape Dead Island,195
250660,Bunny Must Die! Chelsea and the 7 Devils,195
262450,Dead Man's Draw,195
38440,Sacrifice,195
399780,Expand,195
429780,Bunny Hop League,195
262900,Smooth Operators,194
202730,Dynamite Jack,194
388490,One Way To Die,194
8880,Freedom Force,194
319560,Reprisal Universe,194
32340,Loom,194
343630,CroNix,194
290650,Time Ramesside (A New Reckoning),194
211050,Battle vs Chess,194
251270,Corpse Party,194
253940,Septerra Core,193
290490,The Flock,193
268540,The Whispered World Special Edition,193
311720,Sproggiwood,193
273840,Stock Car Extreme,193
298400,Knightmare Tower,193
314000,Pool Nation FX,193
258950,Montague's Mount,192
294660,Putt-Putt Saves The Zoo,192
414510,5089: The Action RPG,192
346850,Chip's Challenge 1,191
220900,Jack Lumber,191
63500,Swords and Soldiers HD,191
13500,Prince of Persia: Warrior Within,191
268240,Mechanic Escape,191
2640,Call of Duty: United Offensive,191
386180,Crossout,191
365810,Flying Tigers: Shadows Over China,190
396790,Dracula's Legacy,190
252690,Fantasy Grounds Classic,190
503300,Super Star,190
46450,Grotesque Tactics: Evil Heroes,190
355050,Sky Force Anniversary,190
434050,Duke Nukem 3D: 20th Anniversary World Tour,190
377530,侠客风云传(Tale of Wuxia),190
325210,Arctico,190
253690,Tiny Brains,190
327740,TRON 2.0,190
412940,Back to Dinosaur Island ,189
260130,Agarest Zero,189
423620,Hero Defense,189
11590,Hospital Tycoon,189
396640,TowerClimb,189
277490,Battle Group 2,189
250050,Life Goes On,188
249190,Ancient Space,188
480430,Hide and Shriek,188
319280,Yatagarasu Attack on Cataclysm,188
369000,Pongo,188
400160,Concrete Jungle,188
233350,Sudeki,188
223430,Miner Wars 2081,188
45000,Sol Survivor,188
442500,Age of Gladiators,188
351140,Rustbucket Rumble,188
348030,Trackday Manager,188
339470,Retention,188
3800,Advent Rising,187
247370,Mutant Mudds Deluxe,187
466270,Half-Life: A Place in the West,187
200390,Oil Rush,187
248730,A Walk in the Dark,187
216090,Go Home Dinosaurs!,187
6910,Deus Ex: Game of the Year Edition,187
345370,TyranoBuilder Visual Novel Studio,187
344910,Sun Blast,187
23450,Grand Ages: Rome,187
402310,Overfall,187
366250,METAL SLUG,187
222440,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,186
345580,Universal Combat CE,186
449300,Planar Conquest,186
362810,Fighties,186
520010,Climbey,186
334690,Squirreltopia,186
431510,Mystic Destinies: Serendipity of Aeons,185
360650,12 Labours of Hercules III: Girl Power,185
425220,ONE PIECE BURNING BLOOD,185
455440,Spell Fighter VR,185
71240,SEGA Bass Fishing,185
295750,The Floor is Jelly,185
461640,Sins Of The Demon RPG,185
33520,Tropico,184
399070,Dragon's Wake,184
507490,Ashes of the Singularity: Escalation,184
259130,Wasteland 1 - The Original Classic,184
321870,Silence of the Sleep,184
319570,Heroes of SoulCraft,184
314150,Double Dragon Trilogy,184
320540,Coffin Dodgers,184
200230,Off-Road Drive,184
467990,Versus: Battle of the Gladiator,184
355980,Dungeon Warfare,183
248190,Knytt Underground,183
343740,InMind VR,183
386690,Fantastic Contraption,182
201070,Revelations 2012,182
428900,"Linea, the Game",182
349220,The Black Watchmen,182
23500,Puzzle Quest: Galactrix,182
340520,Tallowmere,182
398840,War of Beach,182
364930,Koi-Koi Japan [Hanafuda playing cards],182
359040,The Music Machine,182
357310,Oriental Empires,182
270010,Time Rifters,181
61500,Age of Wonders,181
275290,Graviteam Tactics: Operation Star,181
518660,Zone4,181
242530,The Chaos Engine,181
375130,Tin Star,181
400110,Else Heart.Break(),181
293660,TRI: Of Friendship and Madness,180
288370,Strike Suit Zero: Director's Cut,180
200960,Geneforge 1,180
230150,Incredipede,180
282660,Easy eSports,180
388060,The Escapists: The Walking Dead,180
233680,Black Ink,180
428750,Neon Chrome,180
265990,Rogue's Tale,180
297860,Split/Second,180
32150,Everyday Genius: SquareLogic,180
335190,200% Mixed Juice!,179
259430,Zigfrak,179
511740,Gal*Gun: Double Peace,179
260190,Marc Eckō's Getting Up: Contents Under Pressure,179
496890,Replica,178
370770,Holodrive,178
4770,Rome: Total War - Alexander,178
294020,Merchants of Kaidan,178
308173,Hegemony III: Clash of the Ancients,178
6840,Commandos 3: Destination Berlin,178
403970,The Dwarves,178
224300,Legacy of Kain: Defiance,178
259720,Fading Hearts,177
320590,Warside,177
242110,Joe Danger 2: The Movie,177
300300,Ichi,177
483980,Mad Father,177
365050,Escape,177
271730,Light,177
382300,Kidnapped,176
290060,Glitchspace,176
354680,Adventures of Bertram Fiddle: Episode 1: A Dreadly Business,176
384110,Pathologic Classic HD,176
402160,Star Command Galaxies,176
2390,Heretic: Shadow of the Serpent Riders,176
400020,Atari Vault,176
304460,Qora,176
385560,Shadow Complex Remastered,176
312010,Bird Assassin,175
286380,Strata,175
280910,T.E.C. 3001,175
351090,Regency Solitaire,175
335830,Distant Star: Revenant Fleet,175
427980,Aozora Meikyuu,175
530390,Slayaway Camp,175
445230,Lost girl`s [diary],175
284460,DeadCore,175
293740,Road Not Taken,175
305070,FIST OF AWESOME,174
274480,Drox Operative,174
321980,Hardland,174
281920,Splatter - Zombiecalypse Now,174
341870,Tembo The Badass Elephant,174
16710,Insecticide Part 1,174
46410,Avencast,174
377430,Who Is Mike,173
338320,Pixel Heroes: Byte & Magic,173
452060,Caveblazers,173
33650,Puzzler World ,173
326950,Sword of Asumi,173
436500,Diaries of a Spaceport Janitor,173
242960,Blood Omen 2: Legacy of Kain,173
250640,[Old Edition] Croixleur Sigma,173
278570,Labyrinthine Dreams,172
49800,Flight of the Icarus,172
278440,0RBITALIS,172
287220,Autocraft,172
365660,OlliOlli2: Welcome to Olliwood,172
412470,Metal War Online: Retribution,172
305920,Another Perspective,172
406130,DarkMaus,172
426630,Bubsy Two-Fur,171
306680,Lexica,171
264540,Platformines,171
377080,Hatoful Boyfriend: Holiday Star,171
284750,Enigmatis: The Ghosts of Maple Creek,171
403700,Zero Punctuation: Hatfall - Hatters Gonna Hat Edition,171
284790,Nightmares from the Deep 2: The Siren`s Call,171
280600,BloodLust Shadowhunter,171
531270,The Art of Fight,171
272270,Torment: Tides of Numenera,171
232970,Thunder Wolves,171
453750,Tyto Ecology,171
322900,"War, the Game",170
205690,1000 Amps,170
474210,BUTCHER,170
268890,Masters of the World,170
314380,Lantern Forge,170
395160,Toby: The Secret Mine,170
316600,QP Shooting - Dangerous!!,170
234820,Driver Fusion,170
327310,The Marvellous Miss Take,170
294370,Crowntakers,170
8340,Strong Bad Episode 1: Homestar Ruiner,170
400040,ShareX,169
221180,Eufloria HD,169
314030,Guilty Gear X2 #Reload,169
460700,Song of the Deep,169
11230,Gumboy Tournament,169
407060,AltspaceVR,169
41740,Cargo! - The quest for gravity,169
291030,Always Remember Me,169
244090,Sid Meier's Ace Patrol: Pacific Skies,168
291910,Firefighters 2014,168
231990,Spider-Man: Shattered Dimensions,168
290530,Clandestine,168
278930,Gigantic Army,168
237570,Penny Arcade's On the Rain-Slick Precipice of Darkness 4,168
32420,STAR WARS™: The Clone Wars - Republic Heroes™,168
80360,Blackwell Deception,167
273760,Towtruck Simulator 2015,167
243000,Omikron - The Nomad Soul,167
346810,Marble Age,167
414720,Astrox: Hostile Space Excavation,167
343090,SimpleRockets,167
458960,Winning Putt: Golf Online,167
503350,White Noise 2,167
344840,Gratuitous Space Battles 2,167
311010,The Way,167
464700,Maui,166
475490,Major\Minor,166
364450,Freshman Year,166
403830,The Consuming Shadow,166
435300,We Know the Devil,166
336420,Bloodsports.TV,166
521150,Another Brick in The Mall,166
258910,Citizens of Earth,166
458730,Conception II: Children of the Seven Stars,166
12520,18 Wheels of Steel: American Long Haul,165
421700,Sakura Santa,165
63910,King's Bounty: Crossworlds,165
203680,F1 Race Stars,165
346970,OBEY,165
333210,Kaiju-A-GoGo,165
384750,Everest VR,165
268320,Grapple,165
531960,Bloody Walls,165
49900,Plain Sight,165
263060,Blockstorm,165
230310,Akaneiro: Demon Hunters,164
391420,Gun Rocket,164
2810,X3: Reunion,164
282030,Carmageddon 2: Carpocalypse Now,164
330270,Warlocks vs Shadows,164
412770,Boogeyman,164
448070,Red Risk,164
449220,A grande bagunça espacial - The big space mess,164
300220,Victim of Xen,164
237370,PlayClaw 5,164
320840,Wings! Remastered Edition,164
1690,Space Empires V,163
283940,Freddi Fish and the Case of the Missing Kelp Seeds,163
437900,Party Jousting,163
25990,Majesty: Gold Edition,163
262850,The Journey Down: Chapter Two,163
116100,Super Toy Cars,163
336610,Outcast 1.1,163
459010,Ghost Town Mine Ride & Shootin' Gallery,163
384550,Painters Guild,163
390290,Bulb Boy,162
436820,Waltz of the Wizard,162
350010,Time Mysteries: Inheritance - Remastered,162
392000,TRON RUN/r,162
308270,Buzz Aldrin's Space Program Manager,162
259170,Alone in the Dark,162
425720,Cloudlands : VR Minigolf,162
424830,Bell Ringer,162
258200,Talisman: Prologue,161
317100,Republique,161
286360,Shadows on the Vatican - Act I: Greed,161
24480,King Arthur II - The Role-playing Wargame,161
482920,Hero Zero,161
321410,Command: Modern Air / Naval Operations WOTY,161
206690,iBomber Defense Pacific,161
222160,"Hamlet or the last game without MMORPG features, shaders and product placement",161
210550,Angry Birds Space,161
340000,Headlander,161
447270,IKEA VR Experience,160
380770,Wind of Luck: Arena,160
398170,Evochron Legacy SE,160
259490,Beast Boxing Turbo,160
327220,Anna's Quest,160
254460,Obscure,160
33130,Zombie Shooter,160
3170,King's Bounty: Armored Princess,160
420930,CHKN,159
355270,199X,159
339130,Morningstar: Descent to Deadrock,159
263700,Muffin Knight,159
274130,Rambo The Video Game,159
254060,KnightShift,159
384000,Cross of the Dutchman,159
443080,Elite Dangerous: Arena,159
451650,Whirligig,158
207730,Arena Wars 2,158
433910,Neon Drive,158
448240,Hybrid Animals,158
313590,Boo Bunny Plague,158
326840,Heart&Slash,158
99400,Garshasp: The Monster Slayer,158
361190,Sparkle 3 Genesis,158
441020,Heavenstrike Rivals®,158
267940,Glacier 3: The Meltdown,158
297750,Close Combat - Gateway to Caen,158
257930,Race To Mars,158
307090,Fancy Skulls,158
278890,Angvik,158
292930,Black Mirror I,158
497820,Quanero,157
385250,Paint it Back,157
36000,Foreign Legion: Buckets of Blood,157
350810,Pixel Puzzles 2: Anime,157
382050,Eon Altar,157
257630,Blast Em!,157
397350,Lords of the Realm II,157
460850,Allumette,157
286200,ReignMaker,157
267060,Gravity Badgers,157
306550,Runers,157
286240,Dog Sled Saga,156
314320,GamersGoMakers,156
304350,Wildlife Park 2,156
365020,Gynophobia,156
367000,Fine Sweeper,156
292500,Kero Blaster,156
38210,Roogoo,156
321830,Cavern Kings,155
204120,LEGO® Harry Potter: Years 5-7,155
292200,Crazy Plant Shop,155
21800,Tom Clancy's EndWar,155
29900,Dark Sector,155
269890,AR-K,155
90200,Farming Simulator 2011,155
299340,Habitat,155
373970,Letter Quest: Grimm's Journey Remastered,155
217860,Special Forces: Team X,155
45730,Dark Void Zero,155
70660,Worms Pinball,154
258880,Professional Farmer 2014,154
449470,Atulos Online,154
252830,Claire,154
12330,DarkStar One,154
455400,PAC-MAN 256,154
369030,Vinyl,154
394870,Office Battle,154
413110,Hero's Song,154
61730,Critter Crunch,153
353540,Stephen's Sausage Roll,153
402260,Dead Secret,153
509220,Save Jesus,153
340770,Death Goat,153
297210,Famaze,153
476460,Picross Touch,153
399520,Comedy Quest,153
277680,"About Love, Hate and the other ones",153
214630,Call of Duty: Black Ops - OSX,153
235980,Tetrobot and Co.,153
417750,Left Alone,153
33600,Broken Sword 2 - the Smoking Mirror: Remastered,153
286320,Oknytt,153
285010,Pixel Puzzles: UndeadZ,152
371520,Bounty Train,152
486780,Fruit Ninja VR,152
225020,Tomb Raider (VI): The Angel of Darkness,152
211780,Conflict Desert Storm,152
318970,StarCrawlers,152
449710,REDCON,152
9500,Gish,151
237950,UFO: Afterlight,151
433300,Marvel: Ultimate Alliance,151
296630,Kraven Manor,151
235900,RPG Maker XP,151
362090,Siralim,151
454600,Age of Cavemen,151
389670,Pacer,151
335890,Nanofights,151
300340,Lemma,151
225320,Tomb Raider III: Adventures of Lara Croft,150
338340,Nightbanes,150
461700,Seduce Me 2: The Demon War,150
411000,Sorcery! Parts 1 & 2,150
283080,Super Chibi Knight,150
350660,Alganon,150
3270,Painkiller Overdose,150
283920,Putt-Putt Joins the Parade,150
289780,Requiem,150
46440,Future Wars,150
347620,Gaokao.Love.100Days,150
55000,Flotilla,150
13540,Tom Clancy's Rainbow Six: Vegas,150
291330,Final Slam 2,150
386590,Novus Inceptio,149
396310,Masochisia,149
424250,Balrum,149
415030,One More Dungeon,149
402120,Deathstate,149
364390,Downfall,149
438140,Star Realms,149
235720,Cubetractor,149
7770,X-COM: Enforcer,149
279540,Pretentious Game,149
248410,Legends of Aethereus,149
438920,Legends of Callasia,149
452510,UNDER NIGHT IN-BIRTH Exe:Late,149
403560,Eaten Alive,149
259870,OMG Zombies!,148
340310,Teddy Floppy Ear - Kayaking,148
297470,Xsyon - Prelude,148
308580,Orborun,148
299500,International Snooker,148
463110,Farnham Fables,148
330180,Pix the Cat,148
441550,STAR WARS™ Rebellion,148
311250,Doorways: The Underworld,148
80350,Blackwell Convergence,148
295590,Hero Generations,148
355520,The Albino Hunter™ (Original),148
281410,Ubersoldier II,147
405370,Sky Break,147
242940,Anachronox,147
408650,ChromaGun,147
73210,Sengoku,147
370090,Axis Football 2015,147
512300,Unbox,147
393980,Pretty Girls Mahjong Solitaire,147
46770,Making History II: The War of the World,146
98600,"Demolition, Inc.",146
290260,Sokobond,146
46370,Rig 'n' Roll,146
287840,TY the Tasmanian Tiger 4,146
332490,Battle Fleet 2,146
375710,The Adventures of Mr. Bobley,146
275570,Summoner,146
370190,Ruzh Delta Z,146
340070,Battle Ranch,146
310850,Onikira: Demon Killer,146
463210,State of Anarchy,145
303290,OZMAFIA!!,145
344190,Immortal Empire,145
319180,Platypus II,145
336060,Raptor: Call of The Shadows - 2015 Edition,145
10270,Disciples III: Reincarnation,145
477770,Ride 2,145
340360,Tomb of Tyrants,145
298560,Captain Forever Remix,145
397690,Hyperspace Invaders II: DX,145
390660,Call of Tomsk-7,145
229600,Bientôt l'été,145
256030,Shadows: Heretic Kingdoms,145
263920,Zombie Grinder,144
375480,Chronicon,144
263340,Continue?9876543210,144
352160,Curse of Mermos,144
283980,SPY Fox in: Dry Cereal,144
215710,Fieldrunners 2,144
325630,Arms Dealer,144
440880,The Count Lucanor,144
366760,Adorables,144
269690,RymdResa,144
355250,STAR WARS™: TIE Fighter Special Edition,144
509420,Riding Club Championships,144
375180,Lunch Truck Tycoon,144
270110,Block Story,144
312230,Spirits of Xanadu,143
248450,Salvation Prophecy,143
223450,Dyad,143
296930,Ascendant,143
396090,Rogue State,143
427810,CALENDULA,143
299600,Dragon Fin Soup,143
418250,Polaris Sector,143
266090,Starlite: Astronaut Rescue,143
269150,Luxuria Superbia,143
338400,Teenage Mutant Ninja Turtles: Mutants in Manhattan,142
342970,Pixel Survivors,142
221830,The Book of Unwritten Tales: The Critter Chronicles,142
252290,Elegy For A Dead World,142
386260,Microcosmum: survival of cells,142
500810,Arcanum,142
508390,Scrap Garden - The Day Before,142
339440,Critical Annihilation,142
307170,Borealis,142
427820,Hitman GO: Definitive Edition,142
383930,Doorways: Holy Mountains of Flesh,142
359140,Kick Ass Commandos,141
258760,Scania Truck Driving Simulator,141
494150,The Thrill of the Fight,141
389870,Mugen Souls,141
320430,Ascension,141
520440,GUILTY GEAR Xrd -REVELATOR-,141
351910,Valhalla Hills,141
396230,VERSUS: The Lost Ones,141
399660,Battle Battalions,141
267900,Guilty Gear Isuka,140
383180,Dead Island Riptide Definitive Edition,140
204560,Confrontation,140
15200,Silent Hunter: Wolves of the Pacific,140
372390,D3DGear - Game Recording and Streaming,140
244410,Supreme Ruler 1936,140
427950,The Withering,140
348360,Doodle God,140
497850,8-Bit Hordes,140
33570,Patrician III,140
377870,DARIUSBURST Chronicle Saviours,140
17440,Spore: Creepy & Cute Parts Pack,140
301200,Frederic: Evil Strikes Back,140
259410,Sneaky Sneaky,140
403950,Conquest of Elysium 4,139
299780,Noir Syndrome,139
292620,Pressured,139
35320,Insane 2,139
288220,Backstage Pass,139
201790,Orcs Must Die! 2,139
350990,Bloodwood Reload,139
279160,Ultionus: A Tale of Petty Revenge,139
445720,Battle Islands: Commanders,139
352010,Beach Bounce,139
354160,WRC 5,138
102850,WARP,138
380140,The Secret of Tremendous Corporation,138
288880,Pineview Drive,138
442810,UFO Online: Invasion,138
431540,Frosty Kiss,138
290970,1849,138
267960,Hyper Fighters,138
496250,Paddle Up,138
501180,Acan's Call: Act 1,137
70640,Worms,137
259450,Drifter,137
2540,RIP,137
429330,Stikbold!,137
23700,Puzzle Kingdoms,137
6080,Thrillville: Off the Rails,137
418040,hocus,137
342550,Phantasmal,137
359220,MX vs. ATV Unleashed,136
284990,Solarix,136
354400,Tadpole Treble,136
444220,Asteroid Bounty Hunter,136
204220,Snapshot,136
282880,FaeVerse Alchemy,136
422250,ShipLord,136
33100,Alien Shooter,135
400630,Wuppo - Definitive Edition,135
395270,A Wolf in Autumn,135
273620,Freespace 2,135
268360,Krautscape,135
234290,Zack Zero,135
428880,The Quest,135
321150,Melissa K. and the Heart of Gold Collector's Edition,135
391170,Void Invaders,135
277470,The Book of Legends,135
287600,Sunset,135
33670,Disciples III: Renaissance,135
310110,NS2: Combat,135
340800,Unhack,134
252070,Gimbal,134
434000,Paws,134
299480,Rogue Stormers,134
253790,rymdkapsel,134
299260,Commando Jack,134
292330,Starship Corporation,134
329610,R.B.I. Baseball 15,134
292390,Realms of the Haunting,134
11190,Sherlock Holmes versus Jack the Ripper,134
283060,Lucent Heart,134
265870,Alpha Kimori™ Episode One ,134
507390,Gone In November,134
404790,Godot Engine,134
321060,Gender Bender DNA Twister Extreme,134
294000,Knight Squad,134
209630,Magrunner: Dark Pulse,134
205870,Auditorium,133
48900,Saira,133
277520,Albedo: Eyes from Outer Space,133
404080,Murder,133
339790,rFactor,133
273940,Warehouse and Logistics Simulator,133
357650,Project Explore,133
200630,Gettysburg: Armored Warfare,133
437570,GoNNER,132
337270,Ostrich Island,132
203560,Containment: The Zombie Puzzler,132
351150,DRAGON: A Game About a Dragon,132
492800,Shonen Idle Z,132
372690,Chiptune Champion,132
11370,Nikopol: Secrets of the Immortals,132
96800,Nexuiz,132
418190,Helen's Mysterious Castle,132
346730,GOCCO OF WAR,132
368610,The Enchanted Cave 2,132
373720,Ryzom,132
400450,NeuroVoider,131
25700,Madballs in...Babo: Invasion,131
277460,Praetorians,131
327260,Super Life of Pixel,131
3820,BloodRayne 2,131
21600,Age of Booty,131
205550,Foreign Legion: Multi Massacre,131
9160,Master Levels for DOOM II,131
2360,HeXen: Beyond Heretic,130
34410,Death to Spies: Moment of Truth,130
22140,Penumbra: Requiem,130
446390,Onechanbara Z2: Chaos,130
39550,SpellForce 2 - Anniversary Edition,130
368590,Albert and Otto: The Adventure Begins,130
393930,RoShamBo Arena,130
444140,Sonicomi,130
341550,Super Cyborg,130
209650,Call of Duty: Advanced Warfare,130
268200,Antisquad,130
263380,Driftmoon,130
372210,Spooky Cats,130
420840,BLARP!,130
264000,Son of Nor,130
41060,Serious Sam Classic: The Second Encounter,130
382350,Devil's Bluff,130
257670,Elder Sign: Omens,130
290000,DubWars,129
402040,The Guest,129
228320,A Valley Without Wind 2,129
306700,Iron Fisticle,129
509840,El Ninja (Beta),129
411080,SHOWTIME 2073,129
353090,Chicken Invaders 5,129
240620,Wanderlust Adventures,128
465780,NewRetroArcade: Neon,128
395500,Rot Gut,128
532110,Rusty Lake: Roots,128
410980,Master of Orion 2,128
401360,The Aquatic Adventure of the Last Human,128
397740,Hylics,128
348200,Nimble Writer,128
347940,Forsaken Isle,128
281840,4PM,128
61100,Lucid,127
265830,Monochroma,127
292480,Magical Battle Festa,127
368430,Through the Woods,127
339190,Dead Synchronicity: Tomorrow Comes Today,127
418120,Cally's Caves 3,127
23380,Gyromancer,127
312630,OTTTD,127
256390,MotoGP™14,127
238050,The Apogee Throwback Pack,127
434210,It's Spring Again,127
405180,123 Slaughter Me Street,127
291190,Heroes of Steel RPG,126
493490,City Car Driving,126
293900,Pivvot,126
215930,Jagged Alliance 2 - Wildfire ,126
3620,Zuma's Revenge,126
340270,TIMEframe,126
304290,Heroes Rise: The Hero Project,126
371670,Rolling Sun,126
224040,LocoCycle,126
266030,DRAKERZ-Confrontation,126
410890,Higurashi When They Cry Hou - Ch.2 Watanagashi,126
13200,Unreal II: The Awakening,126
409450,The Fall of the Dungeon Guardians,126
317300,Roommates,126
282010,Carmageddon Max Pack,126
21010,Watchmen: The End Is Nigh,126
228440,Cubemen 2,125
259890,Agricultural Simulator: Historical Farming,125
402890,Nyctophilia,125
12790,Damnation,125
61520,Age of Wonders: Shadow Magic,125
349500,Cubicle Quest,125
297490,Spy Chameleon - RGB Agent,125
381750,RC Simulation 2.0,125
409920,Brilliant Shadows - Part One of the Book of Gray Magic,125
461620,Predynastic Egypt,125
400800,MXGP2 - The Official Motocross Videogame,125
246980,InFlux,125
263860,SPACECOM,124
18120,Unstoppable Gorg,124
252050,Construction Machines 2014,124
284890,Left in the Dark: No One on Board,124
455980,Judgment: Apocalypse Survival Simulation,124
407230,Legend of Mysteria,124
252210,Dungeon Dashers,124
63660,Myst: Masterpiece Edition,124
396890,Gridworld,124
350310,BLADESTORM: Nightmare,124
504130,Manual Samuel - Anniversary Edition,124
359920,Highlands,124
46400,Greed: Black Border,123
432100,Negligee,123
307350,Nux,123
368750,Nebula Online,123
313400,REVOLVER360 RE:ACTOR,123
241660,Ohm Studio,123
263140,Postmortem: one must die (Extended Cut),123
297760,Qvadriga,123
280930,Battlepillars Gold Edition,123
366970,Mighty Switch Force! Hyper Drive Edition,123
391280,Epic Manager,123
314810,Randal's Monday,123
251410,Dark Matter,123
476700,Island 359,123
46520,Wasteland Angel,122
477130,Surge,122
463350,Storm of Spears,122
427470,Democracy 3 Africa,122
385260,Lamia Must Die,122
108210,Memoir '44 Online,122
289600,Marauder,122
240600,MotoGP™13,122
351630,Fire With Fire: Online Tower Attack and Defense,122
224940,Legacy of Kain: Soul Reaver 2,122
364270,Lilly and Sasha: Curse of the Immortals,122
3390,Feeding Frenzy 2: Shipwreck Showdown Deluxe,122
285480,The Entente Gold,122
386990,Asphyxia,121
382140,SKYHILL,121
279900,Soul Axiom,121
457580,The Visitor,121
336300,Hearthlands,121
378270,Putrefaction,121
270490,The Forest of Doom,121
444800,NO THING,121
458590,ABE VR,121
441380,PAC-MAN™ CHAMPIONSHIP EDITION 2,121
267340,Beware Planet Earth,121
473910,The Nest,120
321950,Yury,120
438180,Super Mustache,120
286500,"House of 1,000 Doors - Family Secrets",120
285960,Q*bert: Rebooted,120
371100,Waste Walkers,120
200130,Puzzler World 2,120
212780,New Star Soccer 5,120
50000,Nimbus,120
326670,Warhammer Quest,120
367020,No One But You,120
366800,Mainland,120
415850,BAD END,120
297720,Corpse of Discovery,120
215550,Zombie Playground™,119
251530,Anomaly Korea,119
420880,I Must Kill: Fresh Meat,119
481110,The Bunker,119
426330,MetaHuman Inc.,119
446380,Sophie's Curse,119
465490,Stellar Tactics,119
283430,Litil Divil,119
264340,Major Mayhem,119
61310,Fractal: Make Blooms Not War,119
351030,Pixel Puzzles Ultimate,119
284810,Nightmares from the Deep 3: Davy Jones,119
34920,Razor2: Hidden Skies,119
447850,The Next Door,119
492630,Bear With Me,119
243360,TrackMania² Valley,119
459940,Deer Man,119
424590,Farm Expert 2017,118
350700,Red Stone Online,118
386520,Champion of the Gods,118
341800,Keep Talking and Nobody Explodes,118
382260,8Bit Fiesta,118
352220,King of Dragon Pass,118
398180,Euclidean,118
253350,Tiny Barbarian DX,118
245730,Flashback,118
283660,Rabbit Hole 3D: Steam Edition,118
327440,Hail to the King: Deathbat,118
326720,Instant Dungeon!,118
452710,Realities,118
433600,A Legend of Luca,117
207020,Bang Bang Racing,117
282860,Masterspace,117
342260,Nevermind,117
269330,Chronology,117
324740,The Warlock of Firetop Mountain,117
330460,Celestial Command,117
70110,Hacker Evolution - Untold,117
306200,The Happy Hereafter,117
211280,Primal Fears,117
265170,Acceleration of Suguri X-Edition,117
2800,X2: The Threat,117
502940,"Calm Down, Stalin",117
307340,Platypus,117
529150,Lazerbait,117
412670,Bullet Heaven 2,116
58570,The Next BIG Thing,116
517160,Richie's Plank Experience,116
275080,Post Master ,116
324760,Monster Truck Destruction,116
364300,Space Rogue,116
313650,Time Mysteries 2: The Ancient Spectres,116
303590,Hidden in Plain Sight,116
7210,Runaway: A Road Adventure,116
13530,Prince of Persia: The Two Thrones,116
496680,SweatShop,116
356880,Eron,116
322680,BLACKHOLE,116
530120,VR The Diner Duo,116
294230,Millie,116
446120,Bunker Punks,116
310740,NEON STRUCT,116
251390,Call of Cthulhu: The Wasted Land,116
379210,Wayward,116
46260,Star Wolves 3: Civil War,116
329200,Astray,116
337350,Flywrench,115
271640,Humanity Asset,115
27900,Twin Sector,115
203990,SATAZIUS,115
266290,Helicopter Simulator 2014: Search and Rescue,115
268670,The Memory of Eldurim,115
345120,Vox Populi Vox Dei 2,115
317940,Karmaflow: The Rock Opera Videogame,115
305980,Heavy Fire: Afghanistan,115
262590,Chuck's Challenge 3D 2020,115
271360,Industry Giant 2,115
476240,KNIGHTS,115
291370,Undead Overlord,115
295730,Sweezy Gunner,115
292570,Chompy Chomp Chomp,115
416670,Gunslingers,115
398450,Absent,115
311120,The Stalin Subway: Red Veil,115
307130,Asteria,115
332360,Spriter Pro,114
319850,Bridge Constructor Medieval,114
313480,Blitzkrieg Anthology,114
391740,Blaster Shooter GunGuy!,114
473560,Cosmic Dust & Rust,114
336080,Vietnam ‘65,114
216290,Gateways,114
406970,The Uncertain: Last Quiet Day,114
268810,Paranormal State: Poison Spring Collector's Edition,114
363330,Mind Snares: Alice's Journey,114
338190,Just Get Through,114
510660,Big Bang Empire,114
429580,A Wild Catgirl Appears!,113
355240,NEO AQUARIUM - The King of Crustaceans -,113
383460,Sound of Drop - fall into poison -,113
207380,eXceed 2nd - Vampire REX,113
396030,InCell VR,113
384680,MechaNika,113
266050,Into the Dark,113
356420,Interloper,113
435490,Pierhead Arcade,113
357670,Home Improvisation: Furniture Sandbox,113
433320,Marvel: Ultimate Alliance 2,113
218980,Patterns,113
453170,Destinations,113
18070,The Baconing,113
237550,Realms of Arkania: Blade of Destiny,112
339910,Uncraft World,112
334190,Insanity's Blade,112
313500,Blitzkrieg 2 Anthology,112
381260,Orion Trail,112
393920,Auto Dealership Tycoon,112
3980,CivCity: Rome,112
455120,Stay Close,112
284730,Dark Arcana: The Carnival,112
213030,Penny Arcade's On the Rain-Slick Precipice of Darkness 3,112
109500,Fowl Space,112
251210,Hive,111
276870,Dwelvers,111
401690,Life in Bunker,111
428950,"Kivi, Toilet and Shotgun",111
16600,Trials 2: Second Edition,111
340280,Cubot,111
312980,Graviteam Tactics: Mius-Front,111
353190,Bombshell,111
397500,Labyronia RPG 2,111
350110,TransOcean 2: Rivals,111
287200,Wildlife Park 3,111
